"S.No","Plot No","Accession","Replication","Population","trait","value","timestamp","person","location","number","device_name"
"159","251114","PI329865","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251114_LeafPhotoA_2025-10-08%2013_54_29.398-05_00.jpg","2025-10-08 13:54:31.606-05:00"," ","","2","SM-A166U1"
"159","251114","PI329865","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251114_LeafPhotoA_2025-10-08%2013_54_54.965-05_00.jpg","2025-10-08 13:54:57.192-05:00"," ","","3","SM-A166U1"
"136","251115","PI329554","Rep 2","BAP","LeafPhotoNotesA","insect damage leaves","2025-10-08 13:57:25.045-05:00"," ","","1","SM-A166U1"
"459","251116","PI570431","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251116_LeafPhotoA_2025-10-08%2013_57_55.630-05_00.jpg","2025-10-08 13:57:57.859-05:00"," ","","1","SM-A166U1"
"459","251116","PI570431","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251116_LeafPhotoA_2025-10-08%2013_58_05.973-05_00.jpg","2025-10-08 13:58:07.984-05:00"," ","","2","SM-A166U1"
"459","251116","PI570431","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251116_LeafPhotoA_2025-10-08%2013_58_20.148-05_00.jpg","2025-10-08 13:58:22.187-05:00"," ","","3","SM-A166U1"
"175","251117","PI337680","Rep 2","BAP","LeafPhotoNotesA","insect damage leaves","2025-10-08 13:58:56.597-05:00"," ","","1","SM-A166U1"
"98","251118","PI297155","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251118_LeafPhotoA_2025-10-08%2013_59_21.584-05_00.jpg","2025-10-08 13:59:23.751-05:00"," ","","1","SM-A166U1"
"98","251118","PI297155","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251118_LeafPhotoA_2025-10-08%2013_59_35.275-05_00.jpg","2025-10-08 13:59:37.575-05:00"," ","","2","SM-A166U1"
"98","251118","PI297155","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251118_LeafPhotoA_2025-10-08%2013_59_48.606-05_00.jpg","2025-10-08 13:59:50.733-05:00"," ","","3","SM-A166U1"
"109","251119","PI329301","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251119_LeafPhotoA_2025-10-08%2014_01_57.642-05_00.jpg","2025-10-08 14:01:59.968-05:00"," ","","1","SM-A166U1"
"109","251119","PI329301","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251119_LeafPhotoA_2025-10-08%2014_02_14.422-05_00.jpg","2025-10-08 14:02:16.704-05:00"," ","","2","SM-A166U1"
"109","251119","PI329301","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251119_LeafPhotoA_2025-10-08%2014_02_30.973-05_00.jpg","2025-10-08 14:02:33.005-05:00"," ","","3","SM-A166U1"
"111","251120","PI329319","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251120_LeafPhotoA_2025-10-08%2014_22_16.697-05_00.jpg","2025-10-08 14:22:19.385-05:00"," ","","1","SM-A166U1"
"111","251120","PI329319","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251120_LeafPhotoA_2025-10-08%2014_22_29.673-05_00.jpg","2025-10-08 14:22:32.179-05:00"," ","","2","SM-A166U1"
"111","251120","PI329319","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251120_LeafPhotoA_2025-10-08%2014_22_42.966-05_00.jpg","2025-10-08 14:22:45.418-05:00"," ","","3","SM-A166U1"
"504","251121","PI585461","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251121_LeafPhotoA_2025-10-08%2014_21_12.929-05_00.jpg","2025-10-08 14:21:15.644-05:00"," ","","1","SM-A166U1"
"504","251121","PI585461","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251121_LeafPhotoA_2025-10-08%2014_21_37.301-05_00.jpg","2025-10-08 14:21:39.878-05:00"," ","","2","SM-A166U1"
"504","251121","PI585461","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251121_LeafPhotoA_2025-10-08%2014_21_53.516-05_00.jpg","2025-10-08 14:21:56.117-05:00"," ","","3","SM-A166U1"
"173","251122","PI330833","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251122_LeafPhotoA_2025-10-08%2014_20_23.219-05_00.jpg","2025-10-08 14:20:25.489-05:00"," ","","1","SM-A166U1"
"173","251122","PI330833","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251122_LeafPhotoA_2025-10-08%2014_20_36.846-05_00.jpg","2025-10-08 14:20:39.164-05:00"," ","","2","SM-A166U1"
"173","251122","PI330833","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251122_LeafPhotoA_2025-10-08%2014_20_53.582-05_00.jpg","2025-10-08 14:20:56.041-05:00"," ","","3","SM-A166U1"
"188","251123","PI455301","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251123_LeafPhotoA_2025-10-08%2014_19_12.870-05_00.jpg","2025-10-08 14:19:15.269-05:00"," ","","1","SM-A166U1"
"188","251123","PI455301","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251123_LeafPhotoA_2025-10-08%2014_19_33.511-05_00.jpg","2025-10-08 14:19:35.881-05:00"," ","","2","SM-A166U1"
"188","251123","PI455301","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251123_LeafPhotoA_2025-10-08%2014_19_53.220-05_00.jpg","2025-10-08 14:19:55.700-05:00"," ","","3","SM-A166U1"
"581","251124","PI646251","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251124_LeafPhotoA_2025-10-08%2014_17_59.722-05_00.jpg","2025-10-08 14:18:02.404-05:00"," ","","1","SM-A166U1"
"581","251124","PI646251","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251124_LeafPhotoA_2025-10-08%2014_18_13.458-05_00.jpg","2025-10-08 14:18:15.886-05:00"," ","","2","SM-A166U1"
"581","251124","PI646251","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251124_LeafPhotoA_2025-10-08%2014_18_42.889-05_00.jpg","2025-10-08 14:18:45.300-05:00"," ","","3","SM-A166U1"
"155","251125","PI329711","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251125_LeafPhotoA_2025-10-08%2014_16_57.859-05_00.jpg","2025-10-08 14:17:00.395-05:00"," ","","1","SM-A166U1"
"155","251125","PI329711","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251125_LeafPhotoA_2025-10-08%2014_17_17.881-05_00.jpg","2025-10-08 14:17:20.337-05:00"," ","","2","SM-A166U1"
"155","251125","PI329711","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251125_LeafPhotoA_2025-10-08%2014_17_34.844-05_00.jpg","2025-10-08 14:17:37.270-05:00"," ","","3","SM-A166U1"
"193","251126","PI506030","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251126_LeafPhotoA_2025-10-08%2014_15_35.375-05_00.jpg","2025-10-08 14:15:38.137-05:00"," ","","1","SM-A166U1"
"193","251126","PI506030","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251126_LeafPhotoA_2025-10-08%2014_16_05.023-05_00.jpg","2025-10-08 14:16:07.287-05:00"," ","","2","SM-A166U1"
"193","251126","PI506030","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251126_LeafPhotoA_2025-10-08%2014_16_24.891-05_00.jpg","2025-10-08 14:16:27.350-05:00"," ","","3","SM-A166U1"
"129","251127","PI329518","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251127_LeafPhotoA_2025-10-08%2014_14_08.968-05_00.jpg","2025-10-08 14:14:11.681-05:00"," ","","1","SM-A166U1"
"129","251127","PI329518","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251127_LeafPhotoA_2025-10-08%2014_14_33.424-05_00.jpg","2025-10-08 14:14:35.734-05:00"," ","","2","SM-A166U1"
"129","251127","PI329518","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251127_LeafPhotoA_2025-10-08%2014_14_46.785-05_00.jpg","2025-10-08 14:14:49.113-05:00"," ","","3","SM-A166U1"
"419","251128","PI569446","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251128_LeafPhotoA_2025-10-08%2014_12_01.945-05_00.jpg","2025-10-08 14:12:04.363-05:00"," ","","1","SM-A166U1"
"419","251128","PI569446","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251128_LeafPhotoA_2025-10-08%2014_12_20.798-05_00.jpg","2025-10-08 14:12:23.053-05:00"," ","","2","SM-A166U1"
"419","251128","PI569446","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251128_LeafPhotoA_2025-10-08%2014_12_44.542-05_00.jpg","2025-10-08 14:12:47.148-05:00"," ","","3","SM-A166U1"
"128","251129","PI329517","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251129_LeafPhotoA_2025-10-08%2014_10_48.247-05_00.jpg","2025-10-08 14:10:50.581-05:00"," ","","1","SM-A166U1"
"128","251129","PI329517","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251129_LeafPhotoA_2025-10-08%2014_11_02.839-05_00.jpg","2025-10-08 14:11:05.056-05:00"," ","","2","SM-A166U1"
"128","251129","PI329517","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251129_LeafPhotoA_2025-10-08%2014_11_27.999-05_00.jpg","2025-10-08 14:11:30.201-05:00"," ","","3","SM-A166U1"
"96","251130","PI291246","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251130_LeafPhotoA_2025-10-08%2014_09_35.281-05_00.jpg","2025-10-08 14:09:37.364-05:00"," ","","1","SM-A166U1"
"96","251130","PI291246","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251130_LeafPhotoA_2025-10-08%2014_09_52.990-05_00.jpg","2025-10-08 14:09:55.443-05:00"," ","","2","SM-A166U1"
"96","251130","PI291246","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251130_LeafPhotoA_2025-10-08%2014_10_16.552-05_00.jpg","2025-10-08 14:10:18.931-05:00"," ","","3","SM-A166U1"
"174","251131","PI330858","Rep 2","BAP","LeafPhotoNotesA","no plants","2025-10-08 14:09:08.136-05:00"," ","","1","SM-A166U1"
"434","251132","PI570039","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251132_LeafPhotoA_2025-10-08%2014_08_12.586-05_00.jpg","2025-10-08 14:08:15.053-05:00"," ","","1","SM-A166U1"
"434","251132","PI570039","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251132_LeafPhotoA_2025-10-08%2014_08_25.401-05_00.jpg","2025-10-08 14:08:27.653-05:00"," ","","2","SM-A166U1"
"434","251132","PI570039","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251132_LeafPhotoA_2025-10-08%2014_08_39.644-05_00.jpg","2025-10-08 14:08:42.083-05:00"," ","","3","SM-A166U1"
"55","251133","PI156487","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251133_LeafPhotoA_2025-10-08%2014_06_34.843-05_00.jpg","2025-10-08 14:06:36.954-05:00"," ","","1","SM-A166U1"
"55","251133","PI156487","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251133_LeafPhotoA_2025-10-08%2014_06_54.585-05_00.jpg","2025-10-08 14:06:56.927-05:00"," ","","2","SM-A166U1"
"55","251133","PI156487","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251133_LeafPhotoA_2025-10-08%2014_07_29.287-05_00.jpg","2025-10-08 14:07:31.814-05:00"," ","","3","SM-A166U1"
"420","251134","PI569447","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251134_LeafPhotoA_2025-10-08%2014_05_24.154-05_00.jpg","2025-10-08 14:05:26.632-05:00"," ","","1","SM-A166U1"
"420","251134","PI569447","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251134_LeafPhotoA_2025-10-08%2014_05_46.692-05_00.jpg","2025-10-08 14:05:48.814-05:00"," ","","2","SM-A166U1"
"420","251134","PI569447","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251134_LeafPhotoA_2025-10-08%2014_06_00.700-05_00.jpg","2025-10-08 14:06:03.088-05:00"," ","","3","SM-A166U1"
"122","251135","PI329478","Rep 2","BAP","LeafPhotoNotesA","no plants","2025-10-08 14:04:41.195-05:00"," ","","1","SM-A166U1"
"503","251216","PI585454","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251216_LeafPhotoA_2025-10-10%2010_24_08.355-05_00.jpg","2025-10-10 10:24:10.376-05:00"," ","","1","SM-A166U1"
"503","251216","PI585454","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251216_LeafPhotoA_2025-10-10%2010_24_20.698-05_00.jpg","2025-10-10 10:24:22.405-05:00"," ","","2","SM-A166U1"
"503","251216","PI585454","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251216_LeafPhotoA_2025-10-10%2010_24_40.987-05_00.jpg","2025-10-10 10:24:42.670-05:00"," ","","3","SM-A166U1"
"364","251217","PI562732","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251217_LeafPhotoA_2025-10-10%2010_25_03.591-05_00.jpg","2025-10-10 10:25:05.364-05:00"," ","","1","SM-A166U1"
"364","251217","PI562732","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251217_LeafPhotoA_2025-10-10%2010_25_21.862-05_00.jpg","2025-10-10 10:25:23.352-05:00"," ","","2","SM-A166U1"
"364","251217","PI562732","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251217_LeafPhotoA_2025-10-10%2010_25_40.158-05_00.jpg","2025-10-10 10:25:41.963-05:00"," ","","3","SM-A166U1"
"441","251218","PI570075","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251218_LeafPhotoA_2025-10-10%2010_27_30.428-05_00.jpg","2025-10-10 10:27:32.068-05:00"," ","","1","SM-A166U1"
"441","251218","PI570075","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251218_LeafPhotoA_2025-10-10%2010_27_49.791-05_00.jpg","2025-10-10 10:27:51.510-05:00"," ","","2","SM-A166U1"
"441","251218","PI570075","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251218_LeafPhotoA_2025-10-10%2010_28_53.980-05_00.jpg","2025-10-10 10:28:55.734-05:00"," ","","3","SM-A166U1"
"371","251219","PI562982","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251219_LeafPhotoA_2025-10-10%2010_29_28.847-05_00.jpg","2025-10-10 10:29:30.595-05:00"," ","","1","SM-A166U1"
"371","251219","PI562982","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251219_LeafPhotoA_2025-10-10%2010_29_43.493-05_00.jpg","2025-10-10 10:29:45.187-05:00"," ","","2","SM-A166U1"
"371","251219","PI562982","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251219_LeafPhotoA_2025-10-10%2010_30_00.050-05_00.jpg","2025-10-10 10:30:01.542-05:00"," ","","3","SM-A166U1"
"413","251220","PI569427","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251220_LeafPhotoA_2025-10-10%2010_30_24.072-05_00.jpg","2025-10-10 10:30:25.944-05:00"," ","","1","SM-A166U1"
"413","251220","PI569427","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251220_LeafPhotoA_2025-10-10%2010_30_42.925-05_00.jpg","2025-10-10 10:30:44.361-05:00"," ","","2","SM-A166U1"
"413","251220","PI569427","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251220_LeafPhotoA_2025-10-10%2010_30_55.024-05_00.jpg","2025-10-10 10:30:56.653-05:00"," ","","3","SM-A166U1"
"336","251221","PI535793","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251221_LeafPhotoA_2025-10-10%2010_31_16.241-05_00.jpg","2025-10-10 10:31:18.118-05:00"," ","","1","SM-A166U1"
"336","251221","PI535793","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251221_LeafPhotoA_2025-10-10%2010_31_29.909-05_00.jpg","2025-10-10 10:31:31.664-05:00"," ","","2","SM-A166U1"
"336","251221","PI535793","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251221_LeafPhotoA_2025-10-10%2010_31_44.886-05_00.jpg","2025-10-10 10:31:46.394-05:00"," ","","3","SM-A166U1"
"414","251222","PI569433","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251222_LeafPhotoA_2025-10-10%2010_33_50.456-05_00.jpg","2025-10-10 10:33:52.073-05:00"," ","","1","SM-A166U1"
"414","251222","PI569433","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251222_LeafPhotoA_2025-10-10%2010_34_00.650-05_00.jpg","2025-10-10 10:34:02.543-05:00"," ","","2","SM-A166U1"
"414","251222","PI569433","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251222_LeafPhotoA_2025-10-10%2010_34_12.908-05_00.jpg","2025-10-10 10:34:14.682-05:00"," ","","3","SM-A166U1"
"9","251223","PI63715","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251223_LeafPhotoA_2025-10-10%2010_34_31.340-05_00.jpg","2025-10-10 10:34:33.144-05:00"," ","","1","SM-A166U1"
"9","251223","PI63715","Rep 2","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F251223_LeafPhotoA_2025-10-10%2010_34_41.881-05_00.jpg","2025-10-10 10:34:43.934-05:00"," ","","2","SM-A166U1"
