"S.No","Plot No","Accession","Replication","Population","trait","value","timestamp","person","location","number","device_name"
"292","250531","PI 534009","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250531_LeafPhotoA_2025-10-03%2009_20_17.891-05_00.jpg","2025-10-03 09:20:19.162-05:00"," ","","3","SM-A166U1"
"318","250532","PI 534124","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250532_LeafPhotoA_2025-10-03%2009_20_36.791-05_00.jpg","2025-10-03 09:20:38.279-05:00"," ","","1","SM-A166U1"
"318","250532","PI 534124","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250532_LeafPhotoA_2025-10-03%2009_20_47.374-05_00.jpg","2025-10-03 09:20:48.707-05:00"," ","","2","SM-A166U1"
"318","250532","PI 534124","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250532_LeafPhotoA_2025-10-03%2009_21_00.488-05_00.jpg","2025-10-03 09:21:02.041-05:00"," ","","3","SM-A166U1"
"318","250532","PI 534124","Rep 2","SAP","LeafPhotoNotesA","2 plants only","2025-10-03 09:21:10.623-05:00"," ","","1","SM-A166U1"
"592","250533","PI 655970","Rep 2","SAP","LeafPhotoNotesA","2 plants only","2025-10-03 09:21:32.677-05:00"," ","","1","SM-A166U1"
"592","250533","PI 655970","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250533_LeafPhotoA_2025-10-03%2009_22_03.385-05_00.jpg","2025-10-03 09:22:04.809-05:00"," ","","1","SM-A166U1"
"592","250533","PI 655970","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250533_LeafPhotoA_2025-10-03%2009_22_18.941-05_00.jpg","2025-10-03 09:22:20.270-05:00"," ","","2","SM-A166U1"
"592","250533","PI 655970","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250533_LeafPhotoA_2025-10-03%2009_22_39.376-05_00.jpg","2025-10-03 09:22:40.807-05:00"," ","","3","SM-A166U1"
"521","250534","PI 595740","Rep 2","SAP","LeafPhotoNotesA","0 plants","2025-10-03 09:22:55.083-05:00"," ","","1","SM-A166U1"
"698","250535","PI 656104","Rep 2","SAP","LeafPhotoNotesA","0 plants","2025-10-03 09:23:09.906-05:00"," ","","1","SM-A166U1"
"323","250536","PI 534135","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250536_LeafPhotoA_2025-10-03%2009_23_44.422-05_00.jpg","2025-10-03 09:23:45.950-05:00"," ","","1","SM-A166U1"
"323","250536","PI 534135","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250536_LeafPhotoA_2025-10-03%2009_24_00.660-05_00.jpg","2025-10-03 09:24:01.969-05:00"," ","","2","SM-A166U1"
"323","250536","PI 534135","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250536_LeafPhotoA_2025-10-03%2009_24_18.197-05_00.jpg","2025-10-03 09:24:19.479-05:00"," ","","3","SM-A166U1"
"666","250537","PI 656058","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250537_LeafPhotoA_2025-10-03%2009_24_39.591-05_00.jpg","2025-10-03 09:24:40.924-05:00"," ","","1","SM-A166U1"
"666","250537","PI 656058","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250537_LeafPhotoA_2025-10-03%2009_25_04.295-05_00.jpg","2025-10-03 09:25:05.489-05:00"," ","","2","SM-A166U1"
"666","250537","PI 656058","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250537_LeafPhotoA_2025-10-03%2009_25_26.505-05_00.jpg","2025-10-03 09:25:27.792-05:00"," ","","3","SM-A166U1"
"686","250538","PI 656089","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250538_LeafPhotoA_2025-10-03%2009_25_54.236-05_00.jpg","2025-10-03 09:25:55.321-05:00"," ","","1","SM-A166U1"
"686","250538","PI 656089","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250538_LeafPhotoA_2025-10-03%2009_26_15.283-05_00.jpg","2025-10-03 09:26:16.578-05:00"," ","","2","SM-A166U1"
"686","250538","PI 656089","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250538_LeafPhotoA_2025-10-03%2009_26_36.389-05_00.jpg","2025-10-03 09:26:37.426-05:00"," ","","3","SM-A166U1"
"686","250538","PI 656089","Rep 2","SAP","LeafPhotoNotesA","from new tillers","2025-10-03 09:26:46.441-05:00"," ","","1","SM-A166U1"
"489","250539","PI 576422","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250539_LeafPhotoA_2025-10-03%2009_27_21.698-05_00.jpg","2025-10-03 09:27:22.947-05:00"," ","","1","SM-A166U1"
"489","250539","PI 576422","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250539_LeafPhotoA_2025-10-03%2009_27_46.416-05_00.jpg","2025-10-03 09:27:47.657-05:00"," ","","2","SM-A166U1"
"489","250539","PI 576422","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250539_LeafPhotoA_2025-10-03%2009_28_02.039-05_00.jpg","2025-10-03 09:28:03.121-05:00"," ","","3","SM-A166U1"
"489","250539","PI 576422","Rep 2","SAP","LeafPhotoNotesA","1 plant only","2025-10-03 09:28:15.203-05:00"," ","","1","SM-A166U1"
"329","250540","PI 534148","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250540_LeafPhotoA_2025-10-03%2009_47_36.126-05_00.jpg","2025-10-03 09:47:37.315-05:00"," ","","1","SM-A166U1"
"329","250540","PI 534148","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250540_LeafPhotoA_2025-10-03%2009_47_53.059-05_00.jpg","2025-10-03 09:47:54.405-05:00"," ","","2","SM-A166U1"
"329","250540","PI 534148","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250540_LeafPhotoA_2025-10-03%2009_48_10.005-05_00.jpg","2025-10-03 09:48:11.329-05:00"," ","","3","SM-A166U1"
"630","250541","PI 656011","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250541_LeafPhotoA_2025-10-03%2009_46_44.415-05_00.jpg","2025-10-03 09:46:45.831-05:00"," ","","1","SM-A166U1"
"630","250541","PI 656011","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250541_LeafPhotoA_2025-10-03%2009_46_56.997-05_00.jpg","2025-10-03 09:46:58.088-05:00"," ","","2","SM-A166U1"
"630","250541","PI 656011","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250541_LeafPhotoA_2025-10-03%2009_47_09.488-05_00.jpg","2025-10-03 09:47:10.680-05:00"," ","","3","SM-A166U1"
"691","250542","PI 656096","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250542_LeafPhotoA_2025-10-03%2009_45_38.810-05_00.jpg","2025-10-03 09:45:40.247-05:00"," ","","1","SM-A166U1"
"691","250542","PI 656096","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250542_LeafPhotoA_2025-10-03%2009_45_51.385-05_00.jpg","2025-10-03 09:45:52.784-05:00"," ","","2","SM-A166U1"
"691","250542","PI 656096","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250542_LeafPhotoA_2025-10-03%2009_46_10.127-05_00.jpg","2025-10-03 09:46:11.494-05:00"," ","","3","SM-A166U1"
"606","250543","PI 655984","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250543_LeafPhotoA_2025-10-03%2009_44_35.066-05_00.jpg","2025-10-03 09:44:36.466-05:00"," ","","1","SM-A166U1"
"606","250543","PI 655984","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250543_LeafPhotoA_2025-10-03%2009_44_46.085-05_00.jpg","2025-10-03 09:44:47.406-05:00"," ","","2","SM-A166U1"
"606","250543","PI 655984","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250543_LeafPhotoA_2025-10-03%2009_45_04.472-05_00.jpg","2025-10-03 09:45:05.962-05:00"," ","","3","SM-A166U1"
"606","250543","PI 655984","Rep 2","SAP","LeafPhotoNotesA","2 plants only","2025-10-03 09:45:13.406-05:00"," ","","1","SM-A166U1"
"463","250544","PI 576337","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250544_LeafPhotoA_2025-10-03%2009_43_09.952-05_00.jpg","2025-10-03 09:43:11.353-05:00"," ","","1","SM-A166U1"
"463","250544","PI 576337","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250544_LeafPhotoA_2025-10-03%2009_43_51.743-05_00.jpg","2025-10-03 09:43:52.919-05:00"," ","","2","SM-A166U1"
"463","250544","PI 576337","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250544_LeafPhotoA_2025-10-03%2009_44_12.555-05_00.jpg","2025-10-03 09:44:13.866-05:00"," ","","3","SM-A166U1"
"695","250545","PI 656100","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250545_LeafPhotoA_2025-10-03%2009_42_02.860-05_00.jpg","2025-10-03 09:42:04.279-05:00"," ","","1","SM-A166U1"
"695","250545","PI 656100","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250545_LeafPhotoA_2025-10-03%2009_42_15.947-05_00.jpg","2025-10-03 09:42:17.296-05:00"," ","","2","SM-A166U1"
"695","250545","PI 656100","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250545_LeafPhotoA_2025-10-03%2009_42_31.634-05_00.jpg","2025-10-03 09:42:32.828-05:00"," ","","3","SM-A166U1"
"695","250545","PI 656100","Rep 2","SAP","LeafPhotoNotesA","2 plants only","2025-10-03 09:42:40.763-05:00"," ","","1","SM-A166U1"
"554","250546","PI 629034","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250546_LeafPhotoA_2025-10-03%2009_39_07.073-05_00.jpg","2025-10-03 09:39:08.367-05:00"," ","","1","SM-A166U1"
"554","250546","PI 629034","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250546_LeafPhotoA_2025-10-03%2009_39_28.462-05_00.jpg","2025-10-03 09:39:29.906-05:00"," ","","2","SM-A166U1"
"554","250546","PI 629034","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250546_LeafPhotoA_2025-10-03%2009_40_00.991-05_00.jpg","2025-10-03 09:40:02.272-05:00"," ","","3","SM-A166U1"
"672","250547","PI 656067","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250547_LeafPhotoA_2025-10-03%2009_38_07.695-05_00.jpg","2025-10-03 09:38:09.191-05:00"," ","","1","SM-A166U1"
"672","250547","PI 656067","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250547_LeafPhotoA_2025-10-03%2009_38_20.936-05_00.jpg","2025-10-03 09:38:22.283-05:00"," ","","2","SM-A166U1"
"672","250547","PI 656067","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250547_LeafPhotoA_2025-10-03%2009_38_35.347-05_00.jpg","2025-10-03 09:38:36.720-05:00"," ","","3","SM-A166U1"
"523","250548","PI 595743","Rep 2","SAP","LeafPhotoNotesA","0 plants","2025-10-03 09:37:48.627-05:00"," ","","1","SM-A166U1"
"693","250549","PI 656098","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250549_LeafPhotoA_2025-10-03%2009_36_50.367-05_00.jpg","2025-10-03 09:36:51.856-05:00"," ","","1","SM-A166U1"
"693","250549","PI 656098","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250549_LeafPhotoA_2025-10-03%2009_37_13.796-05_00.jpg","2025-10-03 09:37:15.069-05:00"," ","","2","SM-A166U1"
"693","250549","PI 656098","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250549_LeafPhotoA_2025-10-03%2009_37_27.758-05_00.jpg","2025-10-03 09:37:29.052-05:00"," ","","3","SM-A166U1"
"662","250550","PI 656052","Rep 2","SAP","LeafPhotoNotesA","damaged","2025-10-03 09:36:09.195-05:00"," ","","1","SM-A166U1"
"229","250551","PI 533810","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250551_LeafPhotoA_2025-10-03%2009_35_08.372-05_00.jpg","2025-10-03 09:35:09.582-05:00"," ","","1","SM-A166U1"
"229","250551","PI 533810","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250551_LeafPhotoA_2025-10-03%2009_35_24.619-05_00.jpg","2025-10-03 09:35:25.956-05:00"," ","","2","SM-A166U1"
"229","250551","PI 533810","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250551_LeafPhotoA_2025-10-03%2009_35_49.826-05_00.jpg","2025-10-03 09:35:50.943-05:00"," ","","3","SM-A166U1"
"238","250552","PI 533843","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250552_LeafPhotoA_2025-10-03%2009_34_09.730-05_00.jpg","2025-10-03 09:34:10.958-05:00"," ","","1","SM-A166U1"
"238","250552","PI 533843","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250552_LeafPhotoA_2025-10-03%2009_34_27.990-05_00.jpg","2025-10-03 09:34:29.100-05:00"," ","","2","SM-A166U1"
"238","250552","PI 533843","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250552_LeafPhotoA_2025-10-03%2009_34_43.569-05_00.jpg","2025-10-03 09:34:44.593-05:00"," ","","3","SM-A166U1"
"231","250553","PI 533822","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250553_LeafPhotoA_2025-10-03%2009_33_02.676-05_00.jpg","2025-10-03 09:33:04.127-05:00"," ","","1","SM-A166U1"
"231","250553","PI 533822","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250553_LeafPhotoA_2025-10-03%2009_33_19.916-05_00.jpg","2025-10-03 09:33:21.105-05:00"," ","","2","SM-A166U1"
"231","250553","PI 533822","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250553_LeafPhotoA_2025-10-03%2009_33_39.092-05_00.jpg","2025-10-03 09:33:40.358-05:00"," ","","3","SM-A166U1"
"704","250554","PI 656110","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250554_LeafPhotoA_2025-10-03%2009_31_47.559-05_00.jpg","2025-10-03 09:31:49.023-05:00"," ","","1","SM-A166U1"
"704","250554","PI 656110","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250554_LeafPhotoA_2025-10-03%2009_32_15.178-05_00.jpg","2025-10-03 09:32:16.437-05:00"," ","","2","SM-A166U1"
"704","250554","PI 656110","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250554_LeafPhotoA_2025-10-03%2009_32_26.837-05_00.jpg","2025-10-03 09:32:28.140-05:00"," ","","3","SM-A166U1"
"645","250555","PI 656032","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250555_LeafPhotoA_2025-10-03%2009_30_44.995-05_00.jpg","2025-10-03 09:30:46.288-05:00"," ","","1","SM-A166U1"
"645","250555","PI 656032","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250555_LeafPhotoA_2025-10-03%2009_31_05.652-05_00.jpg","2025-10-03 09:31:06.870-05:00"," ","","2","SM-A166U1"
"645","250555","PI 656032","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250555_LeafPhotoA_2025-10-03%2009_31_19.278-05_00.jpg","2025-10-03 09:31:20.574-05:00"," ","","3","SM-A166U1"
"648","250556","PI 656035","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250556_LeafPhotoA_2025-10-03%2010_08_03.695-05_00.jpg","2025-10-03 10:08:05.293-05:00"," ","","1","SM-A166U1"
"648","250556","PI 656035","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250556_LeafPhotoA_2025-10-03%2010_08_14.028-05_00.jpg","2025-10-03 10:08:15.465-05:00"," ","","2","SM-A166U1"
"648","250556","PI 656035","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250556_LeafPhotoA_2025-10-03%2010_08_33.967-05_00.jpg","2025-10-03 10:08:35.462-05:00"," ","","3","SM-A166U1"
"712","250557","PI 656120","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250557_LeafPhotoA_2025-10-03%2010_08_50.574-05_00.jpg","2025-10-03 10:08:51.930-05:00"," ","","1","SM-A166U1"
"712","250557","PI 656120","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250557_LeafPhotoA_2025-10-03%2010_08_59.472-05_00.jpg","2025-10-03 10:09:00.617-05:00"," ","","2","SM-A166U1"
"712","250557","PI 656120","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250557_LeafPhotoA_2025-10-03%2010_09_13.735-05_00.jpg","2025-10-03 10:09:14.940-05:00"," ","","3","SM-A166U1"
"271","250558","PI 533954","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250558_LeafPhotoA_2025-10-03%2010_09_34.860-05_00.jpg","2025-10-03 10:09:36.000-05:00"," ","","1","SM-A166U1"
"271","250558","PI 533954","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250558_LeafPhotoA_2025-10-03%2010_09_48.439-05_00.jpg","2025-10-03 10:09:50.272-05:00"," ","","2","SM-A166U1"
"271","250558","PI 533954","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250558_LeafPhotoA_2025-10-03%2010_10_01.529-05_00.jpg","2025-10-03 10:10:03.058-05:00"," ","","3","SM-A166U1"
"488","250559","PI 576418","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250559_LeafPhotoA_2025-10-03%2010_10_15.516-05_00.jpg","2025-10-03 10:10:16.803-05:00"," ","","1","SM-A166U1"
"488","250559","PI 576418","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250559_LeafPhotoA_2025-10-03%2010_10_31.627-05_00.jpg","2025-10-03 10:10:33.016-05:00"," ","","2","SM-A166U1"
"488","250559","PI 576418","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250559_LeafPhotoA_2025-10-03%2010_10_41.882-05_00.jpg","2025-10-03 10:10:43.298-05:00"," ","","3","SM-A166U1"
